questionID,assessmentName,questionNum,question,totalMarks,weight,co_id,section_id
138,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,5,13
139,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,5,13
140,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,5,13
141,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,6,13
142,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,7,13
143,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,8,13
144,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,14
145,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,14
146,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,14
147,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,6,14
148,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,14
149,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,5,14
150,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,5,14
151,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,5,14
152,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,6,14
153,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,7,14
154,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,8,14
155,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,15
156,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,15
157,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,15
158,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,6,15
159,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,15
160,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,5,15
161,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,5,15
162,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,5,15
163,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,6,15
164,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,7,15
165,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,8,15
166,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,16
167,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,16
168,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,16
169,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,6,16
170,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,16
171,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,5,16
172,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,5,16
173,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,5,16
174,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,6,16
175,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,7,16
176,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,8,16
177,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,17
178,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,17
179,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,17
180,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,6,17
181,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,17
182,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,5,17
183,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,5,17
184,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,5,17
185,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,6,17
186,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,7,17
187,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,8,17
188,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,18
189,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,5,18
190,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,18
191,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,6,18
192,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,5,18
193,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,5,18
194,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,5,18
195,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,5,18
196,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,6,18
197,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,7,18
198,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,8,18
199,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,9,19
200,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,9,19
201,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,9,19
202,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,10,19
203,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,9,19
204,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,9,19
205,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,9,19
206,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,9,19
207,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,10,19
208,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,11,19
209,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,12,19
210,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,9,20
211,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,9,20
212,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,9,20
213,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,10,20
214,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,9,20
215,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,9,20
216,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,9,20
217,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,9,20
218,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,10,20
219,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,11,20
220,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,12,20
221,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,9,21
222,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,9,21
223,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,9,21
224,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,10,21
225,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,9,21
