evaluationID,obtainedMarks,assessment_id,registration_id
1662,8,56,152
1663,21,57,152
1664,15,58,152
1665,3,59,152
1666,0,60,152
1667,3,61,152
1668,11,62,152
1669,12,63,152
1670,12,64,152
1671,28,65,152
1672,23,66,152
1673,5,56,153
1674,3,57,153
1675,26,58,153
1676,4,59,153
1677,2,60,153
1678,1,61,153
1679,8,62,153
1680,1,63,153
1681,1,64,153
1682,36,65,153
1683,22,66,153
1684,4,56,154
1685,2,57,154
1686,7,58,154
1687,18,59,154
1688,22,60,154
1689,4,61,154
1690,16,62,154
1691,10,63,154
1692,3,64,154
1693,38,65,154
1694,8,66,154
1695,5,34,155
1696,10,35,155
1697,14,36,155
1698,20,37,155
1699,7,38,155
1700,8,39,155
1701,14,40,155
1702,14,41,155
1703,6,42,155
1704,27,43,155
1705,0,44,155
1706,24,45,156
1707,23,46,156
1708,7,47,156
1709,7,48,156
1710,30,49,156
1711,10,50,156
1712,6,51,156
1713,5,52,156
1714,14,53,156
1715,16,54,156
1716,8,55,156
1717,9,34,157
1718,3,35,157
1719,16,36,157
1720,9,37,157
1721,12,38,157
1722,3,39,157
1723,7,40,157
1724,3,41,157
1725,9,42,157
1726,7,43,157
1727,6,44,157
1728,18,45,158
1729,2,46,158
1730,13,47,158
1731,0,48,158
1732,16,49,158
1733,9,50,158
1734,12,51,158
1735,14,52,158
1736,7,53,158
1737,42,54,158
1738,12,55,158
1739,20,45,159
1740,19,46,159
1741,2,47,159
1742,3,48,159
1743,25,49,159
1744,8,50,159
1745,6,51,159
1746,10,52,159
1747,4,53,159
1748,23,54,159
1749,26,55,159
1750,20,56,160
1751,16,57,160
1752,5,58,160
1753,5,59,160
1754,0,60,160
1755,14,61,160
1756,15,62,160
1757,0,63,160
1758,5,64,160
1759,22,65,160
1760,9,66,160
1761,8,34,161
1762,19,35,161
1763,8,36,161
1764,10,37,161
1765,25,38,161
1766,2,39,161
1767,15,40,161
1768,3,41,161
1769,3,42,161
1770,43,43,161
1771,28,44,161
1772,19,56,162
1773,2,57,162
1774,4,58,162
1775,15,59,162
1776,5,60,162
1777,20,61,162
1778,4,62,162
1779,9,63,162
1780,13,64,162
1781,33,65,162
1782,25,66,162
1783,22,56,163
1784,5,57,163
1785,8,58,163
1786,2,59,163
1787,25,60,163
1788,11,61,163
1789,6,62,163
1790,0,63,163
1791,14,64,163
1792,31,65,163
1793,24,66,163
1794,1,45,164
1795,16,46,164
1796,18,47,164
1797,19,48,164
1798,4,49,164
1799,13,50,164
1800,1,51,164
1801,0,52,164
1802,10,53,164
1803,22,54,164
1804,16,55,164
1805,7,56,165
1806,14,57,165
1807,15,58,165
1808,9,59,165
1809,14,60,165
1810,9,61,165
1811,11,62,165
1812,1,63,165
1813,11,64,165
1814,5,65,165
1815,13,66,165
1816,9,34,166
1817,23,35,166
1818,6,36,166
1819,4,37,166
1820,5,38,166
1821,12,39,166
1822,0,40,166
1823,11,41,166
1824,15,42,166
1825,20,43,166
1826,11,44,166
1827,24,56,167
1828,18,57,167
1829,24,58,167
1830,6,59,167
1831,11,60,167
1832,6,61,167
1833,4,62,167
1834,8,63,167
1835,14,64,167
1836,17,65,167
1837,11,66,167
1838,10,45,168
1839,25,46,168
1840,18,47,168
1841,19,48,168
1842,25,49,168
1843,16,50,168
1844,8,51,168
1845,1,52,168
1846,9,53,168
1847,26,54,168
1848,17,55,168
1849,20,56,169
1850,5,57,169
1851,17,58,169
1852,17,59,169
1853,28,60,169
1854,16,61,169
1855,12,62,169
1856,9,63,169
1857,15,64,169
1858,46,65,169
1859,7,66,169
1860,12,56,170
1861,7,57,170
1862,26,58,170
1863,12,59,170
1864,19,60,170
1865,17,61,170
1866,9,62,170
1867,1,63,170
1868,5,64,170
1869,27,65,170
1870,30,66,170
1871,22,45,171
1872,5,46,171
1873,3,47,171
1874,10,48,171
1875,24,49,171
1876,10,50,171
1877,0,51,171
1878,7,52,171
1879,1,53,171
1880,26,54,171
1881,13,55,171
1882,4,34,172
1883,10,35,172
1884,14,36,172
1885,3,37,172
1886,23,38,172
1887,9,39,172
1888,20,40,172
1889,4,41,172
1890,10,42,172
1891,13,43,172
1892,26,44,172
1893,8,34,173
1894,6,35,173
1895,4,36,173
1896,2,37,173
1897,18,38,173
1898,18,39,173
1899,18,40,173
1900,1,41,173
1901,6,42,173
1902,34,43,173
1903,26,44,173
1904,15,45,174
1905,12,46,174
1906,12,47,174
1907,8,48,174
1908,21,49,174
1909,19,50,174
1910,14,51,174
1911,14,52,174
1912,14,53,174
1913,16,54,174
1914,26,55,174
1915,2,45,175
1916,15,46,175
1917,23,47,175
1918,20,48,175
1919,2,49,175
1920,13,50,175
1921,13,51,175
1922,12,52,175
1923,2,53,175
1924,3,54,175
1925,22,55,175
1926,13,45,176
1927,14,46,176
1928,20,47,176
1929,1,48,176
1930,3,49,176
1931,9,50,176
1932,17,51,176
1933,12,52,176
1934,0,53,176
1935,15,54,176
1936,28,55,176
1937,8,67,177
1938,17,68,177
1939,28,69,177
1940,0,70,177
1941,19,71,177
1942,17,72,177
1943,10,73,177
1944,9,74,177
1945,0,75,177
1946,7,76,177
1947,22,77,177
1948,1,67,178
1949,13,68,178
1950,30,69,178
1951,14,70,178
1952,23,71,178
1953,15,72,178
1954,9,73,178
1955,4,74,178
1956,13,75,178
1957,34,76,178
1958,13,77,178
1959,4,89,179
1960,10,90,179
1961,10,91,179
1962,20,92,179
1963,6,93,179
1964,10,94,179
1965,0,95,179
1966,6,96,179
1967,1,97,179
1968,13,98,179
1969,17,99,179
1970,16,89,180
1971,15,90,180
1972,14,91,180
1973,5,92,180
1974,25,93,180
1975,13,94,180
1976,9,95,180
1977,5,96,180
1978,0,97,180
1979,35,98,180
1980,30,99,180
1981,24,67,181
1982,12,68,181
1983,4,69,181
1984,13,70,181
1985,25,71,181
1986,9,72,181
1987,7,73,181
1988,4,74,181
1989,14,75,181
1990,11,76,181
1991,4,77,181
1992,11,89,182
1993,15,90,182
1994,11,91,182
1995,8,92,182
1996,22,93,182
1997,5,94,182
1998,17,95,182
1999,5,96,182
2000,13,97,182
2001,0,98,182
2002,16,99,182
2003,15,67,183
2004,25,68,183
2005,9,69,183
2006,4,70,183
2007,19,71,183
2008,19,72,183
2009,15,73,183
2010,6,74,183
2011,2,75,183
2012,38,76,183
2013,29,77,183
2014,25,89,184
2015,6,90,184
2016,9,91,184
2017,9,92,184
2018,8,93,184
2019,1,94,184
2020,4,95,184
2021,3,96,184
2022,8,97,184
2023,4,98,184
2024,9,99,184
2025,15,78,185
2026,25,79,185
2027,0,80,185
2028,20,81,185
2029,17,82,185
2030,9,83,185
2031,15,84,185
2032,12,85,185
2033,14,86,185
2034,27,87,185
2035,1,88,185
2036,4,78,186
2037,11,79,186
2038,23,80,186
2039,18,81,186
2040,16,82,186
2041,9,83,186
2042,5,84,186
2043,4,85,186
2044,3,86,186
2045,21,87,186
2046,18,88,186
2047,17,78,187
2048,4,79,187
2049,0,80,187
2050,7,81,187
2051,25,82,187
2052,14,83,187
2053,9,84,187
2054,0,85,187
2055,7,86,187
2056,24,87,187
2057,5,88,187
2058,4,89,188
2059,24,90,188
2060,26,91,188
2061,9,92,188
2062,15,93,188
2063,2,94,188
2064,6,95,188
2065,9,96,188
2066,9,97,188
2067,4,98,188
2068,0,99,188
2069,1,89,189
2070,9,90,189
2071,7,91,189
2072,6,92,189
2073,12,93,189
2074,11,94,189
2075,0,95,189
2076,3,96,189
2077,6,97,189
2078,1,98,189
2079,17,99,189
2080,23,89,190
2081,15,90,190
2082,0,91,190
2083,9,92,190
2084,13,93,190
2085,3,94,190
2086,13,95,190
2087,12,96,190
2088,13,97,190
2089,23,98,190
2090,4,99,190
2091,12,78,191
2092,0,79,191
2093,6,80,191
2094,0,81,191
2095,17,82,191
2096,17,83,191
2097,6,84,191
2098,8,85,191
2099,4,86,191
2100,31,87,191
2101,11,88,191
2102,3,78,192
2103,8,79,192
2104,1,80,192
2105,5,81,192
2106,1,82,192
2107,6,83,192
2108,10,84,192
2109,3,85,192
2110,12,86,192
2111,33,87,192
2112,7,88,192
2113,22,67,193
2114,23,68,193
2115,8,69,193
2116,8,70,193
2117,9,71,193
2118,7,72,193
2119,15,73,193
2120,10,74,193
2121,4,75,193
2122,5,76,193
2123,4,77,193
2124,22,89,194
2125,9,90,194
2126,13,91,194
2127,14,92,194
2128,1,93,194
2129,9,94,194
2130,20,95,194
2131,7,96,194
2132,8,97,194
2133,1,98,194
2134,10,99,194
2135,0,67,195
2136,12,68,195
2137,12,69,195
2138,16,70,195
2139,19,71,195
2140,19,72,195
2141,4,73,195
2142,13,74,195
2143,10,75,195
2144,50,76,195
2145,3,77,195
2146,19,78,196
2147,15,79,196
2148,4,80,196
2149,0,81,196
2150,13,82,196
2151,8,83,196
2152,13,84,196
2153,3,85,196
2154,8,86,196
2155,46,87,196
2156,19,88,196
2157,21,89,197
2158,6,90,197
2159,3,91,197
2160,1,92,197
2161,11,93,197
2162,20,94,197
2163,9,95,197
2164,11,96,197
2165,5,97,197
2166,33,98,197
2167,27,99,197
2168,17,67,198
2169,17,68,198
2170,24,69,198
2171,3,70,198
2172,0,71,198
2173,18,72,198
2174,7,73,198
2175,1,74,198
2176,0,75,198
2177,12,76,198
2178,20,77,198
2179,21,67,199
2180,21,68,199
2181,1,69,199
2182,9,70,199
2183,27,71,199
2184,12,72,199
2185,19,73,199
2186,6,74,199
2187,8,75,199
2188,36,76,199
2189,20,77,199
2190,3,67,200
2191,25,68,200
2192,28,69,200
2193,20,70,200
2194,3,71,200
2195,11,72,200
2196,1,73,200
2197,7,74,200
2198,14,75,200
2199,2,76,200
2200,30,77,200
2201,17,67,201
2202,1,68,201
2203,23,69,201
2204,9,70,201
2205,14,71,201
2206,7,72,201
2207,10,73,201
2208,13,74,201
2209,13,75,201
2210,32,76,201
2211,5,77,201
2212,17,89,202
2213,9,90,202
2214,21,91,202
2215,6,92,202
2216,1,93,202
2217,19,94,202
2218,6,95,202
2219,9,96,202
2220,7,97,202
2221,26,98,202
2222,12,99,202
2223,24,89,203
2224,23,90,203
2225,23,91,203
2226,10,92,203
2227,23,93,203
2228,14,94,203
2229,6,95,203
2230,8,96,203
2231,6,97,203
2232,19,98,203
2233,20,99,203
2234,8,78,204
2235,24,79,204
2236,20,80,204
2237,12,81,204
2238,21,82,204
2239,4,83,204
2240,4,84,204
2241,3,85,204
2242,15,86,204
2243,46,87,204
2244,2,88,204
2245,17,89,205
2246,23,90,205
2247,25,91,205
2248,7,92,205
2249,16,93,205
2250,15,94,205
2251,17,95,205
2252,1,96,205
2253,5,97,205
2254,6,98,205
2255,30,99,205
2256,7,67,206
2257,22,68,206
2258,14,69,206
2259,6,70,206
2260,17,71,206
2261,11,72,206
2262,9,73,206
2263,4,74,206
2264,3,75,206
2265,39,76,206
2266,17,77,206
2267,20,67,207
2268,25,68,207
2269,17,69,207
2270,20,70,207
2271,15,71,207
2272,18,72,207
2273,15,73,207
2274,14,74,207
2275,2,75,207
2276,30,76,207
2277,28,77,207
2278,10,89,208
2279,8,90,208
2280,4,91,208
2281,3,92,208
2282,14,93,208
2283,15,94,208
2284,8,95,208
2285,11,96,208
2286,0,97,208
2287,16,98,208
2288,10,99,208
2289,13,78,209
2290,22,79,209
2291,23,80,209
2292,9,81,209
2293,18,82,209
2294,1,83,209
2295,20,84,209
2296,1,85,209
2297,5,86,209
2298,23,87,209
2299,17,88,209
2300,20,89,210
2301,11,90,210
2302,29,91,210
2303,6,92,210
2304,30,93,210
2305,5,94,210
2306,0,95,210
2307,6,96,210
2308,10,97,210
2309,43,98,210
2310,8,99,210
2311,13,67,211
2312,2,68,211
2313,22,69,211
2314,13,70,211
2315,18,71,211
2316,18,72,211
2317,6,73,211
2318,3,74,211
2319,15,75,211
2320,43,76,211
2321,5,77,211
2322,4,67,212
2323,21,68,212
2324,15,69,212
2325,20,70,212
2326,21,71,212
2327,14,72,212
2328,7,73,212
2329,15,74,212
2330,15,75,212
2331,50,76,212
2332,13,77,212
2333,10,78,213
2334,17,79,213
2335,30,80,213
2336,15,81,213
2337,1,82,213
2338,4,83,213
2339,4,84,213
2340,10,85,213
2341,11,86,213
2342,27,87,213
2343,23,88,213
2344,3,78,214
2345,9,79,214
2346,18,80,214
2347,8,81,214
2348,10,82,214
2349,8,83,214
2350,8,84,214
2351,14,85,214
2352,11,86,214
2353,23,87,214
2354,14,88,214
2355,1,78,215
2356,9,79,215
2357,7,80,215
2358,9,81,215
2359,12,82,215
2360,20,83,215
2361,5,84,215
2362,10,85,215
2363,15,86,215
2364,0,87,215
2365,9,88,215
2366,16,67,216
2367,17,68,216
2368,27,69,216
2369,4,70,216
2370,4,71,216
2371,11,72,216
2372,10,73,216
2373,2,74,216
2374,8,75,216
2375,46,76,216
2376,21,77,216
2377,2,78,217
2378,2,79,217
2379,17,80,217
2380,0,81,217
2381,30,82,217
2382,8,83,217
2383,12,84,217
2384,1,85,217
2385,8,86,217
2386,31,87,217
2387,5,88,217
2388,13,78,218
2389,19,79,218
2390,18,80,218
2391,14,81,218
2392,0,82,218
2393,18,83,218
2394,4,84,218
2395,10,85,218
2396,4,86,218
2397,17,87,218
2398,15,88,218
2399,7,78,219
2400,0,79,219
2401,7,80,219
2402,16,81,219
2403,14,82,219
2404,10,83,219
2405,6,84,219
2406,9,85,219
2407,0,86,219
2408,8,87,219
2409,4,88,219
2410,16,78,220
2411,8,79,220
2412,3,80,220
2413,5,81,220
2414,21,82,220
2415,4,83,220
2416,9,84,220
2417,15,85,220
2418,6,86,220
2419,3,87,220
2420,0,88,220
2421,11,78,221
2422,9,79,221
2423,28,80,221
2424,17,81,221
2425,25,82,221
2426,20,83,221
2427,14,84,221
2428,12,85,221
2429,9,86,221
2430,4,87,221
2431,2,88,221
2432,1,67,222
2433,2,68,222
2434,4,69,222
2435,3,70,222
2436,25,71,222
2437,14,72,222
2438,1,73,222
2439,11,74,222
2440,7,75,222
2441,23,76,222
2442,16,77,222
2443,22,78,223
2444,21,79,223
2445,14,80,223
2446,12,81,223
2447,3,82,223
2448,12,83,223
2449,16,84,223
2450,11,85,223
2451,14,86,223
2452,22,87,223
2453,16,88,223
2454,7,67,224
2455,15,68,224
2456,16,69,224
2457,13,70,224
2458,25,71,224
2459,19,72,224
2460,7,73,224
2461,3,74,224
2462,5,75,224
2463,40,76,224
2464,17,77,224
2465,22,89,225
2466,21,90,225
2467,22,91,225
2468,17,92,225
2469,15,93,225
2470,8,94,225
2471,2,95,225
2472,1,96,225
2473,14,97,225
2474,13,98,225
2475,7,99,225
2476,3,78,226
2477,12,79,226
2478,28,80,226
2479,16,81,226
2480,29,82,226
2481,8,83,226
2482,1,84,226
2483,13,85,226
2484,4,86,226
2485,4,87,226
2486,9,88,226
2487,10,89,227
2488,24,90,227
2489,30,91,227
2490,6,92,227
2491,28,93,227
2492,12,94,227
2493,18,95,227
2494,11,96,227
2495,0,97,227
2496,3,98,227
2497,12,99,227
2498,20,89,228
2499,15,90,228
2500,21,91,228
2501,1,92,228
2502,1,93,228
2503,5,94,228
2504,8,95,228
2505,11,96,228
2506,0,97,228
2507,49,98,228
2508,8,99,228
2509,6,89,229
2510,15,90,229
2511,13,91,229
2512,17,92,229
2513,1,93,229
2514,11,94,229
2515,2,95,229
2516,6,96,229
2517,10,97,229
2518,38,98,229
2519,11,99,229
2520,12,67,230
2521,19,68,230
2522,17,69,230
2523,11,70,230
2524,11,71,230
2525,17,72,230
2526,17,73,230
2527,4,74,230
2528,12,75,230
2529,16,76,230
2530,16,77,230
2531,11,67,231
2532,20,68,231
2533,0,69,231
2534,18,70,231
2535,2,71,231
2536,3,72,231
2537,17,73,231
2538,7,74,231
2539,13,75,231
2540,20,76,231
2541,10,77,231
2542,19,78,232
2543,21,79,232
2544,26,80,232
2545,5,81,232
2546,15,82,232
2547,12,83,232
2548,13,84,232
2549,10,85,232
2550,4,86,232
2551,17,87,232
2552,12,88,232
2553,13,89,233
2554,19,90,233
2555,30,91,233
2556,0,92,233
2557,18,93,233
2558,12,94,233
2559,14,95,233
2560,4,96,233
2561,14,97,233
2562,0,98,233
2563,6,99,233
2564,19,67,234
2565,3,68,234
2566,4,69,234
2567,7,70,234
2568,26,71,234
2569,19,72,234
2570,6,73,234
2571,7,74,234
2572,8,75,234
2573,15,76,234
2574,20,77,234
2575,0,89,235
2576,22,90,235
2577,30,91,235
2578,19,92,235
2579,6,93,235
2580,13,94,235
2581,16,95,235
2582,10,96,235
2583,5,97,235
2584,25,98,235
2585,9,99,235
2586,24,67,236
2587,19,68,236
2588,6,69,236
2589,6,70,236
2590,11,71,236
2591,14,72,236
2592,8,73,236
2593,7,74,236
2594,0,75,236
2595,30,76,236
2596,1,77,236
2597,7,78,237
2598,23,79,237
2599,9,80,237
2600,4,81,237
2601,21,82,237
2602,4,83,237
2603,15,84,237
2604,2,85,237
2605,10,86,237
2606,5,87,237
2607,25,88,237
2608,21,89,238
2609,12,90,238
2610,3,91,238
2611,2,92,238
2612,20,93,238
2613,13,94,238
2614,13,95,238
2615,0,96,238
2616,8,97,238
2617,7,98,238
2618,18,99,238
2619,18,78,239
2620,8,79,239
2621,24,80,239
2622,4,81,239
2623,27,82,239
2624,15,83,239
2625,10,84,239
2626,9,85,239
2627,1,86,239
2628,29,87,239
2629,7,88,239
2630,16,89,240
2631,8,90,240
2632,11,91,240
2633,7,92,240
2634,5,93,240
2635,12,94,240
2636,4,95,240
2637,3,96,240
2638,4,97,240
2639,45,98,240
2640,27,99,240
2641,21,89,241
2642,19,90,241
2643,8,91,241
2644,14,92,241
2645,12,93,241
2646,12,94,241
2647,11,95,241
2648,12,96,241
2649,4,97,241
2650,27,98,241
2651,22,99,241
2652,3,89,242
2653,14,90,242
2654,20,91,242
2655,14,92,242
2656,3,93,242
2657,9,94,242
2658,11,95,242
2659,12,96,242
2660,5,97,242
2661,20,98,242
2662,21,99,242
2663,4,67,243
2664,5,68,243
2665,29,69,243
2666,12,70,243
2667,8,71,243
2668,3,72,243
2669,5,73,243
2670,4,74,243
2671,2,75,243
2672,25,76,243
2673,19,77,243
2674,14,78,244
2675,22,79,244
2676,0,80,244
2677,10,81,244
2678,7,82,244
2679,9,83,244
2680,20,84,244
2681,5,85,244
2682,14,86,244
2683,22,87,244
2684,7,88,244
2685,13,67,245
2686,19,68,245
2687,4,69,245
2688,16,70,245
2689,19,71,245
2690,10,72,245
2691,10,73,245
2692,8,74,245
2693,12,75,245
2694,45,76,245
2695,14,77,245
2696,24,78,246
2697,20,79,246
2698,7,80,246
2699,13,81,246
2700,20,82,246
2701,12,83,246
2702,12,84,246
2703,11,85,246
2704,15,86,246
2705,50,87,246
2706,1,88,246
2707,18,78,247
2708,20,79,247
2709,11,80,247
2710,2,81,247
2711,0,82,247
2712,6,83,247
2713,2,84,247
2714,3,85,247
2715,5,86,247
2716,41,87,247
2717,18,88,247
2718,3,89,248
2719,2,90,248
2720,6,91,248
2721,16,92,248
2722,23,93,248
2723,8,94,248
2724,10,95,248
2725,0,96,248
2726,12,97,248
2727,19,98,248
2728,21,99,248
2729,25,67,249
2730,24,68,249
2731,6,69,249
2732,9,70,249
2733,17,71,249
2734,15,72,249
2735,11,73,249
2736,2,74,249
2737,6,75,249
2738,46,76,249
2739,6,77,249
2740,7,89,250
2741,8,90,250
2742,16,91,250
2743,12,92,250
2744,10,93,250
2745,9,94,250
2746,8,95,250
2747,1,96,250
2748,15,97,250
2749,5,98,250
2750,9,99,250
2751,13,89,251
2752,24,90,251
2753,28,91,251
2754,3,92,251
2755,24,93,251
2756,4,94,251
2757,18,95,251
2758,15,96,251
2759,5,97,251
2760,42,98,251
2761,10,99,251
2762,17,78,252
2763,18,79,252
2764,11,80,252
2765,17,81,252
2766,1,82,252
2767,15,83,252
2768,15,84,252
2769,15,85,252
2770,15,86,252
2771,37,87,252
2772,11,88,252
2773,21,89,253
2774,7,90,253
2775,23,91,253
2776,11,92,253
2777,28,93,253
2778,17,94,253
2779,16,95,253
2780,3,96,253
2781,13,97,253
2782,19,98,253
2783,10,99,253
2784,11,67,254
2785,1,68,254
2786,13,69,254
2787,2,70,254
2788,5,71,254
2789,7,72,254
2790,6,73,254
2791,0,74,254
2792,9,75,254
2793,4,76,254
2794,8,77,254
2795,13,89,255
2796,21,90,255
2797,13,91,255
2798,20,92,255
2799,23,93,255
2800,19,94,255
2801,14,95,255
2802,9,96,255
2803,1,97,255
2804,40,98,255
2805,8,99,255
2806,0,78,256
2807,11,79,256
2808,23,80,256
2809,17,81,256
2810,18,82,256
2811,6,83,256
2812,5,84,256
2813,1,85,256
2814,3,86,256
2815,1,87,256
2816,4,88,256
2817,17,89,257
2818,22,90,257
2819,16,91,257
2820,19,92,257
2821,12,93,257
2822,10,94,257
2823,3,95,257
2824,4,96,257
2825,10,97,257
2826,1,98,257
2827,2,99,257
2828,17,89,258
2829,12,90,258
2830,8,91,258
2831,12,92,258
2832,13,93,258
2833,2,94,258
2834,8,95,258
2835,0,96,258
2836,11,97,258
2837,43,98,258
2838,28,99,258
2839,0,78,259
2840,18,79,259
2841,17,80,259
2842,20,81,259
2843,5,82,259
2844,4,83,259
2845,4,84,259
2846,7,85,259
2847,13,86,259
2848,1,87,259
2849,24,88,259
2850,8,67,260
2851,3,68,260
2852,13,69,260
2853,4,70,260
2854,0,71,260
2855,17,72,260
2856,5,73,260
2857,2,74,260
2858,0,75,260
2859,37,76,260
2860,30,77,260
2861,4,67,261
2862,6,68,261
2863,25,69,261
2864,6,70,261
2865,27,71,261
2866,2,72,261
2867,14,73,261
2868,12,74,261
2869,2,75,261
2870,21,76,261
2871,7,77,261
2872,16,78,262
2873,9,79,262
2874,12,80,262
2875,17,81,262
2876,25,82,262
2877,10,83,262
2878,7,84,262
2879,2,85,262
2880,4,86,262
2881,18,87,262
2882,22,88,262
2883,13,78,263
2884,3,79,263
2885,19,80,263
2886,5,81,263
2887,19,82,263
2888,18,83,263
2889,12,84,263
2890,3,85,263
2891,11,86,263
2892,20,87,263
2893,11,88,263
2894,11,78,264
2895,13,79,264
2896,10,80,264
2897,7,81,264
2898,15,82,264
2899,4,83,264
2900,2,84,264
2901,1,85,264
2902,8,86,264
2903,14,87,264
2904,29,88,264
2905,0,100,265
2906,17,101,265
2907,21,102,265
2908,19,103,265
2909,12,104,265
2910,14,105,265
2911,5,106,265
2912,1,107,265
2913,11,108,265
2914,33,109,265
2915,23,110,265
2916,20,100,266
2917,14,101,266
2918,1,102,266
2919,20,103,266
2920,17,104,266
2921,5,105,266
2922,4,106,266
2923,5,107,266
2924,8,108,266
2925,37,109,266
2926,25,110,266
2927,5,122,267
2928,6,123,267
2929,19,124,267
2930,15,125,267
2931,7,126,267
2932,20,127,267
2933,9,128,267
2934,6,129,267
2935,2,130,267
2936,29,131,267
2937,19,132,267
2938,7,122,268
2939,25,123,268
2940,26,124,268
2941,10,125,268
2942,7,126,268
2943,0,127,268
2944,12,128,268
2945,5,129,268
2946,0,130,268
2947,12,131,268
2948,28,132,268
2949,18,100,269
2950,17,101,269
2951,22,102,269
2952,17,103,269
2953,0,104,269
2954,4,105,269
2955,1,106,269
2956,3,107,269
2957,15,108,269
2958,36,109,269
2959,15,110,269
2960,14,122,270
2961,7,123,270
2962,18,124,270
2963,14,125,270
2964,29,126,270
2965,14,127,270
2966,12,128,270
2967,0,129,270
2968,0,130,270
2969,43,131,270
2970,20,132,270
2971,25,100,271
2972,1,101,271
2973,5,102,271
2974,2,103,271
2975,7,104,271
2976,11,105,271
2977,8,106,271
2978,11,107,271
2979,8,108,271
2980,2,109,271
2981,8,110,271
2982,20,122,272
2983,0,123,272
2984,24,124,272
2985,16,125,272
2986,29,126,272
2987,0,127,272
2988,19,128,272
2989,5,129,272
2990,14,130,272
2991,30,131,272
2992,22,132,272
2993,6,111,273
2994,23,112,273
2995,11,113,273
2996,13,114,273
2997,26,115,273
2998,13,116,273
2999,18,117,273
3000,6,118,273
3001,8,119,273
3002,23,120,273
3003,22,121,273
3004,20,111,274
3005,14,112,274
3006,20,113,274
3007,8,114,274
3008,4,115,274
3009,18,116,274
3010,10,117,274
3011,7,118,274
3012,12,119,274
3013,2,120,274
3014,22,121,274
3015,15,111,275
3016,17,112,275
3017,14,113,275
3018,13,114,275
3019,20,115,275
3020,2,116,275
3021,19,117,275
3022,4,118,275
3023,5,119,275
3024,8,120,275
3025,29,121,275
3026,3,122,276
3027,17,123,276
3028,2,124,276
3029,7,125,276
3030,18,126,276
3031,7,127,276
3032,5,128,276
3033,2,129,276
3034,8,130,276
3035,6,131,276
3036,24,132,276
3037,3,122,277
3038,2,123,277
3039,9,124,277
3040,1,125,277
3041,4,126,277
3042,17,127,277
3043,20,128,277
3044,15,129,277
3045,11,130,277
3046,12,131,277
3047,5,132,277
3048,9,122,278
3049,11,123,278
3050,8,124,278
3051,16,125,278
3052,18,126,278
3053,11,127,278
3054,19,128,278
3055,12,129,278
3056,12,130,278
3057,48,131,278
3058,9,132,278
3059,4,111,279
3060,23,112,279
3061,2,113,279
3062,18,114,279
3063,1,115,279
3064,1,116,279
3065,15,117,279
3066,2,118,279
3067,2,119,279
3068,36,120,279
3069,17,121,279
3070,9,111,280
3071,13,112,280
3072,21,113,280
3073,7,114,280
3074,6,115,280
3075,11,116,280
3076,5,117,280
3077,8,118,280
3078,8,119,280
3079,8,120,280
3080,28,121,280
3081,6,100,281
3082,12,101,281
3083,4,102,281
3084,3,103,281
3085,15,104,281
3086,6,105,281
3087,18,106,281
3088,14,107,281
3089,8,108,281
3090,21,109,281
3091,25,110,281
3092,13,122,282
3093,4,123,282
3094,16,124,282
3095,0,125,282
3096,9,126,282
3097,18,127,282
3098,4,128,282
3099,2,129,282
3100,11,130,282
3101,19,131,282
3102,15,132,282
3103,10,100,283
3104,18,101,283
3105,2,102,283
3106,4,103,283
3107,25,104,283
3108,14,105,283
3109,7,106,283
3110,8,107,283
3111,4,108,283
3112,30,109,283
3113,24,110,283
3114,25,111,284
3115,15,112,284
3116,18,113,284
3117,3,114,284
3118,6,115,284
3119,8,116,284
3120,10,117,284
3121,13,118,284
3122,6,119,284
3123,26,120,284
3124,7,121,284
3125,21,122,285
3126,17,123,285
3127,11,124,285
3128,14,125,285
3129,4,126,285
3130,4,127,285
3131,17,128,285
3132,0,129,285
3133,14,130,285
3134,10,131,285
3135,6,132,285
3136,23,100,286
3137,21,101,286
3138,8,102,286
3139,0,103,286
3140,16,104,286
3141,10,105,286
3142,0,106,286
3143,3,107,286
3144,7,108,286
3145,13,109,286
3146,18,110,286
3147,13,100,287
3148,17,101,287
3149,4,102,287
3150,3,103,287
3151,30,104,287
3152,13,105,287
3153,2,106,287
3154,5,107,287
3155,3,108,287
3156,1,109,287
3157,1,110,287
3158,18,100,288
3159,22,101,288
3160,18,102,288
3161,15,103,288
3162,18,104,288
3163,14,105,288
3164,9,106,288
3165,15,107,288
3166,9,108,288
3167,28,109,288
3168,27,110,288
3169,15,100,289
3170,12,101,289
3171,8,102,289
3172,12,103,289
3173,14,104,289
3174,19,105,289
3175,4,106,289
3176,0,107,289
3177,9,108,289
3178,45,109,289
3179,9,110,289
3180,7,122,290
3181,8,123,290
3182,8,124,290
3183,6,125,290
3184,14,126,290
3185,5,127,290
3186,2,128,290
3187,7,129,290
3188,6,130,290
3189,45,131,290
3190,12,132,290
3191,21,122,291
3192,16,123,291
3193,12,124,291
3194,14,125,291
3195,11,126,291
3196,5,127,291
3197,18,128,291
3198,9,129,291
3199,3,130,291
3200,31,131,291
3201,28,132,291
3202,24,111,292
3203,13,112,292
3204,4,113,292
3205,17,114,292
3206,10,115,292
3207,20,116,292
3208,16,117,292
3209,12,118,292
3210,8,119,292
3211,4,120,292
3212,3,121,292
3213,6,122,293
